form_id,label,label_length,is_common
custom_65143a7d7b978a340f7fc8a2,oor/oren spoelen,16,False
custom_65143a7d7b978a340f7fc8a2,r�ntgen onderzoek bullae,24,False
custom_65143a7d7b978a340f7fc8a2,BO/ABG,6,False
custom_65143a7d7b978a340f7fc8a2,Opmerkingen:,12,False
custom_65143a7d7b978a340f7fc8a2,orale medicatie,15,False
custom_65143a7d7b978a340f7fc8a2,localisatie,11,False
custom_65143a7d7b978a340f7fc8a2,doorverwijzing,14,False
custom_65143a7d7b978a340f7fc8a2,opwerken allergie,17,False
custom_65143a7d7b978a340f7fc8a2,zo ja: hoe?,11,False
custom_65143a7d7b978a340f7fc8a2,janee,5,False
custom_65143a7d7b978a340f7fc8a2,namelijk,8,False
custom_65143a7d7b978a340f7fc8a2,Therapie COE:,13,False
custom_65143a7d7b978a340f7fc8a2,oormedicatie,12,False
custom_65143a7d7b978a340f7fc8a2,oor uitwendig,13,False
custom_65143a7d7b978a340f7fc8a2,gbafwijkende houding/gangscheve kopstandverminderd gehoorveranderd exploratief gedrag,85,False
custom_65143a7d7b978a340f7fc8a2,controle datum,14,False
custom_65143a7d7b978a340f7fc8a2,"erytheemvernauwde gehoorganglichenificatiepuskrablesiesveel haar in gehoorganganders, namelijk:",95,False
custom_65143a7d7b978a340f7fc8a2,anamnese,8,False
custom_65143a7d7b978a340f7fc8a2,uitslag:,8,False
custom_65143a7d7b978a340f7fc8a2,otoscopie,9,False
custom_65143a7d7b978a340f7fc8a2,namelijk:,9,False
custom_65143a7d7b978a340f7fc8a2,aanwijzingen voor allergie,26,False
custom_65143a7d7b978a340f7fc8a2,acute otitis externa,20,False
custom_65143a7d7b978a340f7fc8a2,algemeen onderzoek wbt oor,26,False
custom_65143a7d7b978a340f7fc8a2,"zo nee, waarom niet?",20,False
custom_65143a7d7b978a340f7fc8a2,"neeja, namelijk:",16,False
custom_65143a7d7b978a340f7fc8a2,diagnose acuut,14,False
custom_65143a7d7b978a340f7fc8a2,probleemlijst,13,False
custom_65143a7d7b978a340f7fc8a2,krabbenschudden met de kop/ klapperen met orenschuren over de grondooruitvloeiingpijnlijke oren,95,False
custom_65143a7d7b978a340f7fc8a2,bijzonderheden,14,False
custom_65143a7d7b978a340f7fc8a2,controle na 10 dagen geadviseerd?,33,False
custom_65143a7d7b978a340f7fc8a2,diagnose chronisch,18,False
custom_65143a7d7b978a340f7fc8a2,"ja: duur langer dan 3 wekenja, recidief < 3 mndnee (dan hoeft Richtlijn COE niet te worden gevolgd)",99,False
custom_65143a7d7b978a340f7fc8a2,trommelvlies,12,False
custom_65143a7d7b978a340f7fc8a2,cytologie,9,False
custom_65143a7d7b978a340f7fc8a2,huidonderzoek,13,False
custom_65143a7d7b978a340f7fc8a2,sprake van chronische otitis ext,32,False
custom_65143a7d7b978a340f7fc8a2,algemene indruk oor,19,False
custom_65143a7d7b978a340f7fc8a2,"easoticauribioticsurolanneotriamneonystatriamdermielrecicortoticortanders, namelijk:",84,False
custom_65143a7d7b978a340f7fc8a2,zwemmen,7,False
custom_65143a7d7b978a340f7fc8a2,"indien ja, doorverwijzing voor:",31,False
custom_651451d57b978a340f7fcb40,Advies mbt gewicht (voeding!):,30,False
custom_651451d57b978a340f7fcb40,Anamnese,8,True
custom_651451d57b978a340f7fcb40,GoedWijkt een beetje,20,False
custom_651451d57b978a340f7fcb40,Overige opmerkingen:,20,False
custom_651451d57b978a340f7fcb40,Sterilisatie/castratieBultje verwijderenAnders,46,False
custom_651451d57b978a340f7fcb40,StabielAangekomenAfgevallen,27,False
custom_651451d57b978a340f7fcb40,Verdikt,7,False
custom_651451d57b978a340f7fcb40,gebruiker,9,True
custom_651451d57b978a340f7fcb40,Vervolg controle?,17,False
custom_651451d57b978a340f7fcb40,Opmerkingen,11,True
custom_651451d57b978a340f7fcb40,Sluiting,8,False
custom_651451d57b978a340f7fcb40,JaNee,5,False
custom_651451d57b978a340f7fcb40,Pijnlijk,8,False
custom_651451d57b978a340f7fcb40,Gewicht,7,True
custom_651451d57b978a340f7fcb40,Operatie,8,False
custom_651452047b978a340f7fcb42,Controle,8,False
custom_651452047b978a340f7fcb42,CanineParvoVirus,16,False
custom_651452047b978a340f7fcb42,Advies,6,False
custom_651452047b978a340f7fcb42,TiterenControleCanineAdenoVirusCanineParvoVirusCanineDistemperVirusAdvies mbt opnieuw titerenAdvies,99,False
custom_651452047b978a340f7fcb42,CanineAdenoVirus,16,False
custom_651452047b978a340f7fcb42,Advies mbt opnieuw titeren,26,False
custom_651452047b978a340f7fcb42,CanineDistemperVirus,20,False
custom_651452d87b978a340f7fcb4a,Petflex pootje verwijderd,25,False
custom_651452d87b978a340f7fcb4a,"Ja, advies Pro PlanJa, advies HillsNee, niet besproken",54,False
custom_651452d87b978a340f7fcb4a,Vaccinatieplan,14,False
custom_651452d87b978a340f7fcb4a,JaNVT,5,False
custom_651452d87b978a340f7fcb4a,Voeding anders,14,False
custom_651452d87b978a340f7fcb4a,Kraag/mps besproken,19,False
custom_651452d87b978a340f7fcb4a,Complicaties,12,False
custom_651452d87b978a340f7fcb4a,"Slijmvliezen, tong, kaakomslag",30,False
custom_651452d87b978a340f7fcb4a,Afspraak hhv,12,False
custom_651452d87b978a340f7fcb4a,Narcose verloop,15,False
custom_651452d87b978a340f7fcb4a,Tube maat,9,False
custom_651452d87b978a340f7fcb4a,Behandelend dierenarts,22,False
custom_651452d87b978a340f7fcb4a,Extractie(s),12,False
custom_651452d87b978a340f7fcb4a,Afwezige elementen,18,False
custom_651452d87b978a340f7fcb4a,Pre-anesthetisch onderzoek,26,False
custom_651452d87b978a340f7fcb4a,Medicatie meegegeven,20,False
custom_651452d87b978a340f7fcb4a,Kat sskiKat mmpiKat ampiHond sspiHond mmpiHond ampiKat mkpiHond sski,68,False
custom_651452d87b978a340f7fcb4a,Vanmorgen reeds gedaanVanmiddag alsnog gedaan,45,False
custom_651452d87b978a340f7fcb4a,Afwijkingen bloedonderzoek,26,False
custom_651452d87b978a340f7fcb4a,"Geen bijzonderheden, uitslag (per mail) naar client gestuurdNiet uitgevoerdAfwijkend",84,False
custom_651452d87b978a340f7fcb4a,(aangepaste) voeding besproken,30,False
custom_651452d87b978a340f7fcb4a,VastSpelingLos,14,False
custom_651452d87b978a340f7fcb4a,Assistent,9,False
custom_651452d87b978a340f7fcb4a,Patient is meegegeven door,26,False
custom_651452d87b978a340f7fcb4a,Recovery,8,False
custom_651452d87b978a340f7fcb4a,Vaccinatiestatus,16,False
custom_651452d87b978a340f7fcb4a,Narcose,7,False
custom_651452d87b978a340f7fcb4a,Reinigingsadvies/Dental gebruik,31,False
custom_651452d87b978a340f7fcb4a,Tandsteen/gingivitis,20,False
custom_651452d87b978a340f7fcb4a,Nazorgformulier verstuurd,25,False
custom_651452d87b978a340f7fcb4a,"JaNee, duidelijk uitgelegd het thuis te doenNVT",47,False
custom_651452d87b978a340f7fcb4a,Controle,8,False
custom_651452d87b978a340f7fcb4a,(aanvullende) Anamnese,22,False
custom_651452d87b978a340f7fcb4a,Aanvullend,10,False
custom_651452d87b978a340f7fcb4a,"IngeplandNVTEigenaar maakt zelf afspraak, online aangebodenControle combineren met vaccinatie",93,False
custom_651452d87b978a340f7fcb4a,Infuus(snelheid),16,False
custom_651452d87b978a340f7fcb4a,"Bekend en herinnering aanwezigVerlopen, bespreken met clientOnbekend, bespreken met client",90,False
custom_651452d87b978a340f7fcb4a,Dentale r�ntgenfoto�s,21,False
custom_651452d87b978a340f7fcb4a,Opmerkingen,11,True
custom_651452d87b978a340f7fcb4a,Pre-anesthetisch Bloedonderzoek,31,False
custom_651452d87b978a340f7fcb4a,Symfysis onderkaak,18,False
custom_651453017b978a340f7fcb4c,Petflex pootje verwijderd,25,False
custom_651453017b978a340f7fcb4c,JaNeeNVT,8,False
custom_651453017b978a340f7fcb4c,Aanvullend,10,False
custom_651453017b978a340f7fcb4c,"Ja, advies Pro PlanJa, advies Royal CaninJa, andersNee, niet besproken",70,False
custom_651453017b978a340f7fcb4c,Voeding anders,14,False
custom_651453017b978a340f7fcb4c,"IngeplandNVTEigenaar maakt zelf afspraak, online aangebodenControle combineren met vaccinatie",93,False
custom_651453017b978a340f7fcb4c,Nazorgformulier verstuurd,25,False
custom_651453017b978a340f7fcb4c,Afspraak hhv,12,False
custom_651453017b978a340f7fcb4c,"JaNee, duidelijk uitgelegd het thuis te doenNVT",47,False
custom_651453017b978a340f7fcb4c,Kraag/mps bespoken,18,False
custom_651453017b978a340f7fcb4c,Medicatie meegegeven,20,False
custom_651453017b978a340f7fcb4c,(Aangepaste) voeding besproken,30,False
custom_651453017b978a340f7fcb4c,Vanmorgen reeds gedaanVanmiddag alsnog gedaan,45,False
custom_651453017b978a340f7fcb4c,Patient is meegegeven door,26,False
custom_653bb9cd7b978a3480e7cd9b,Is er gingivitis zichtbaar?,27,False
custom_653bb9cd7b978a3480e7cd9b,ADVIES,6,False
custom_653bb9cd7b978a3480e7cd9b,Zijn de mandibulaire lymfeknopen vergroot?,42,False
custom_653bb9cd7b978a3480e7cd9b,Kruis aan als het dier last heeft van:,38,False
custom_653bb9cd7b978a3480e7cd9b,Is er tandsteen zichtbaar?,26,False
custom_653bb9cd7b978a3480e7cd9b,OPMERKINGEN,11,False
custom_653bb9cd7b978a3480e7cd9b,BrokNatvoerBrok en natvoerVers vleesKauwstavenTreats/belonings snoepjes,71,False
custom_653bb9cd7b978a3480e7cd9b,Is de bek gemakkeijk te openen tijdens het onderzoek?,53,False
custom_653bb9cd7b978a3480e7cd9b,datum,5,True
custom_653bb9cd7b978a3480e7cd9b,Doet de eigenaar aan homecare van het gebit?,44,False
custom_653bb9cd7b978a3480e7cd9b,Merk voeding,12,False
custom_653bb9cd7b978a3480e7cd9b,"Indien stinken, hoe lang is dit al zo?",38,False
custom_653bb9cd7b978a3480e7cd9b,< 1 week1 week-1 maand1-2 maanden2-6 maandenlanger dan 6 maanden,64,False
custom_653bb9cd7b978a3480e7cd9b,Is de kop symmetrisch?,22,False
custom_653bb9cd7b978a3480e7cd9b,Type voeding,12,False
custom_653bb9cd7b978a3480e7cd9b,"Zijn er afwijkende weke delen zichtbaar, zoals een tumor?",57,False
custom_653bb9cd7b978a3480e7cd9b,Zijn er losse gebitselementen zichtbaar?,40,False
custom_653bb9cd7b978a3480e7cd9b,text,4,False
custom_653bb9cd7b978a3480e7cd9b,gebruiker,9,True
custom_653bb9cd7b978a3480e7cd9b,Is het gebit op het eerste gezicht volledig?,44,False
custom_653bb9cd7b978a3480e7cd9b,Kwijlen?Moeite met kauwen?Pijnuitingen bij het gebruik van de bek?Stinken uit de bek?,85,False
custom_653bb9cd7b978a3480e7cd9b,PurinaHill'sRoyal CaninOverig,29,False
custom_653bb9cd7b978a3480e7cd9b,EINDUITSLAG,11,False
custom_655cc4ff7b978a6b7e76e904,Chipnummer,10,False
custom_655cc4ff7b978a6b7e76e904,Huisnummer extra (optioneel),28,False
custom_655cc4ff7b978a6b7e76e904,Naam,4,False
custom_655cc4ff7b978a6b7e76e904,CIBG aanmelder,14,False
custom_655cc4ff7b978a6b7e76e904,Geboortedatum,13,False
custom_655cc4ff7b978a6b7e76e904,Paspoort startdatum,19,False
custom_655cc4ff7b978a6b7e76e904,Bedrijfsnaam (optioneel),24,False
custom_655cc4ff7b978a6b7e76e904,Postcode,8,False
custom_655cc4ff7b978a6b7e76e904,Mobiel nummer,13,False
custom_655cc4ff7b978a6b7e76e904,Huisnummer,10,False
custom_655cc4ff7b978a6b7e76e904,Aanmelder,9,False
custom_655cc4ff7b978a6b7e76e904,Alternatief telefoonnummer (optioneel),38,False
custom_655cc4ff7b978a6b7e76e904,Datum inbrengen chip,20,False
custom_655cc4ff7b978a6b7e76e904,Email,5,False
custom_655cc4ff7b978a6b7e76e904,Paspoortnummer,14,False
custom_655cc4ff7b978a6b7e76e904,Straatnaam,10,False
custom_655cc4ff7b978a6b7e76e904,Woonplaats,10,False
custom_655cc4ff7b978a6b7e76e904,UBN (bij registratie hond),26,False
custom_655cc4ff7b978a6b7e76e904,Geslacht,8,False
custom_655cc4ff7b978a6b7e76e904,Telefoonnummer,14,False
custom_655cc4ff7b978a6b7e76e904,Diersoort,9,False
custom_655cc4ff7b978a6b7e76e904,input,5,False
custom_6572f5097b978a2c596e3bbb,Algemeen,8,False
custom_6572f5097b978a2c596e3bbb,Gewicht en basis-informatie bijwerken.,38,False
custom_6572f5097b978a2c596e3bbb,Ogen,4,False
custom_6572f5097b978a2c596e3bbb,Buikpalpatie,12,False
custom_6572f5097b978a2c596e3bbb,Senioren,8,False
custom_6572f5097b978a2c596e3bbb,Lymfeklieren,12,True
custom_6572f5097b978a2c596e3bbb,Heldere harttonen en normaal ritmeHartruis aanwezigAbnormaal hartritme aanwezigZie opmerkingen,94,False
custom_6572f5097b978a2c596e3bbb,Aanvullende vaccinaties,23,False
custom_6572f5097b978a2c596e3bbb,Neus,4,False
custom_6572f5097b978a2c596e3bbb,Longen,6,False
custom_6572f5097b978a2c596e3bbb,Slijmvliezen,12,True
custom_6572f5097b978a2c596e3bbb,Chip,4,False
custom_6572f5097b978a2c596e3bbb,Gingivitis/paradontitis,23,False
custom_6572f5097b978a2c596e3bbb,BrokkenBlikvoerVers vleesFeedwise geadviseerd,45,False
custom_6572f5097b978a2c596e3bbb,Opmerkingen gebit,17,False
custom_6572f5097b978a2c596e3bbb,Hart,4,False
custom_6572f5097b978a2c596e3bbb,Algemene indruk,15,True
custom_6572f5097b978a2c596e3bbb,B.C.S.,6,False
custom_6572f5097b978a2c596e3bbb,Voeding,7,False
custom_6572f5097b978a2c596e3bbb,Conclusie,9,False
custom_6572f5097b978a2c596e3bbb,Buitenland plannen,18,False
custom_6572f5097b978a2c596e3bbb,Dier en Zorg PlanVerzekeringOntwormen/ontvlooien,48,False
custom_6572f5097b978a2c596e3bbb,Opmerkingen algemeen onderzoek,30,False
custom_6572f5097b978a2c596e3bbb,Anamnese/klachten,17,False
custom_6572f5097b978a2c596e3bbb,Gebit,5,True
custom_6572f5097b978a2c596e3bbb,Huid / vacht,12,False
custom_6572f5097b978a2c596e3bbb,Aanvullende adviezen,20,False
custom_6572f5097b978a2c596e3bbb,Oren,4,True
custom_6572f5097b978a2c596e3bbb,Denk bij afwijkingen aan het protocol 'Gebit Screening H/K',59,False
custom_6572f5097b978a2c596e3bbb,Bewegingsapparaat,17,False
custom_6572f5097b978a2c596e3bbb,Besproken met eigenaar,22,False
custom_6572f5097b978a2c596e3bbb,Rabies vaccinatieKennelhoest/Bordatella vaccinatieBooster vaccinatie nodig,74,False
custom_6572f5097b978a2c596e3bbb,Opmerkingen,11,True
custom_6572f5097b978a2c596e3bbb,Gewicht,7,True
custom_659e707a7b978a29c05e32df,Reden geen actie klant,22,False
custom_659e707a7b978a29c05e32df,Gebeld door,11,False
custom_659e707a7b978a29c05e32df,Opmerking,9,False
custom_659e707a7b978a29c05e32df,Contact met klant,17,False
custom_65ce1e447b978a55d1612968,Classificatie complicatie:,26,False
custom_65ce1e447b978a55d1612968,Opmerkingen:,12,False
custom_65ce7efc7b978a55d1612d6e,input,5,False
custom_65ce7f897b978a55d1612d8e,input,5,False
custom_65dce0617b978a3dbdbf4058,input,5,False
custom_65dce0bd7b978a3dbdbf4060,input,5,False
custom_65dce1f27b978a3dbdbf4062,input,5,False
custom_65df397c7b978a7f446424dd,Vaccinatieplan,14,False
custom_65df397c7b978a7f446424dd,Ogen afwijkend,14,False
custom_65df397c7b978a7f446424dd,Ogen,4,False
custom_65df397c7b978a7f446424dd,Voedingsadvies,14,False
custom_65df397c7b978a7f446424dd,StabielAangekomenAfgevallen,27,False
custom_65df397c7b978a7f446424dd,Buikpalpatie,12,False
custom_65df397c7b978a7f446424dd,Controle advies,15,False
custom_65df397c7b978a7f446424dd,Temperatuur,11,True
custom_65df397c7b978a7f446424dd,Lymfeklieren,12,True
custom_65df397c7b978a7f446424dd,Longen/Ademhaling,17,False
custom_65df397c7b978a7f446424dd,*Overige opmerkingen,20,False
custom_65df397c7b978a7f446424dd,Maagdarmstelsel,15,False
custom_65df397c7b978a7f446424dd,Attent en alertAngstigDrukNerveusLeuke vriendelijke katLeuk nieuwsgierig kitten,79,False
custom_65df397c7b978a7f446424dd,Neurologisch,12,False
custom_65df397c7b978a7f446424dd,Neus,4,False
custom_65df397c7b978a7f446424dd,Bekinspectie/gebit,18,False
custom_65df397c7b978a7f446424dd,datum,5,True
custom_65df397c7b978a7f446424dd,Kostenraming,12,False
custom_65df397c7b978a7f446424dd,Pols,4,False
custom_65df397c7b978a7f446424dd,Vaccinatiestatus,16,False
custom_65df397c7b978a7f446424dd,Slijmvliezen,12,True
custom_65df397c7b978a7f446424dd,Uw dierenarts,13,False
custom_65df397c7b978a7f446424dd,Huid afwijkend,14,False
custom_65df397c7b978a7f446424dd,Oren afwijkend,14,False
custom_65df397c7b978a7f446424dd,Aanvullingen preventieve zorg,29,False
custom_65df397c7b978a7f446424dd,"Bekend en herinnering aanwezigVerlopen/onbekend, advies op te pakken als beter is",81,False
custom_65df397c7b978a7f446424dd,Aanvullend (bloed)onderzoek,27,False
custom_65df397c7b978a7f446424dd,Turgor,6,False
custom_65df397c7b978a7f446424dd,Geslachtsapparaat,17,False
custom_65df397c7b978a7f446424dd,(waarschijnlijkheids)DIAGNOSE,29,False
custom_65df397c7b978a7f446424dd,Roze CRT < 1Bleek/Roze CRT < 1Bleek CRT > 1GeelPetechienRoodTe Rood,67,False
custom_65df397c7b978a7f446424dd,Hart,4,False
custom_65df397c7b978a7f446424dd,Algemene indruk,15,True
custom_65df397c7b978a7f446424dd,Voedingstoestand,16,False
custom_65df397c7b978a7f446424dd,Anamnese/klachten,17,False
custom_65df397c7b978a7f446424dd,Overige opmerkingen AO,22,False
custom_65df397c7b978a7f446424dd,Huid / vacht,12,False
custom_65df397c7b978a7f446424dd,Plan van aanpak,15,False
custom_65df397c7b978a7f446424dd,Oren,4,True
custom_65df397c7b978a7f446424dd,Bewegingsapparaat,17,False
custom_65df397c7b978a7f446424dd,Geef het GEWICHT in in Animana,30,False
custom_65df397c7b978a7f446424dd,Gewicht,7,True
custom_65e9a2877b978a6d166df801,Afvallen,8,False
custom_65e9a2877b978a6d166df801,Ademfrequentie/min.,19,False
custom_65e9a2877b978a6d166df801,tijd,4,False
custom_65e9a2877b978a6d166df801,Kosten(schatting),17,False
custom_65e9a2877b978a6d166df801,Medicatie,9,False
custom_65e9a2877b978a6d166df801,Body condition score,20,False
custom_65e9a2877b978a6d166df801,Type ademhaling,15,False
custom_65e9a2877b978a6d166df801,Pijnscore,9,False
custom_65e9a2877b978a6d166df801,Braken/regurgiteren,19,False
custom_65e9a2877b978a6d166df801,Andere huisdieren,17,False
custom_65e9a2877b978a6d166df801,Lymfeknoop,10,False
custom_65e9a2877b978a6d166df801,Vaccinatie,10,False
custom_65e9a2877b978a6d166df801,Waarmee/Wanneer,15,False
custom_65e9a2877b978a6d166df801,Polsfrequentie/min.,19,False
custom_65e9a2877b978a6d166df801,Plan/Advies,11,False
custom_65e9a2877b978a6d166df801,Ontwormen,9,False
custom_65e9a2877b978a6d166df801,Ddx,3,False
custom_65e9a2877b978a6d166df801,Werkdiagnose,12,False
custom_65e9a2877b978a6d166df801,Klacht:,7,False
custom_65e9a2877b978a6d166df801,Datum,5,True
custom_65e9a2877b978a6d166df801,Capilary Refill Time,20,False
custom_65e9a2877b978a6d166df801,Eten,4,False
custom_65e9a2877b978a6d166df801,Slijmvliezen,12,True
custom_65e9a2877b978a6d166df801,Aanvullend lichamelijk onderzoek,32,False
custom_65e9a2877b978a6d166df801,"Huid, beharing, hoornigestructuren",34,False
custom_65e9a2877b978a6d166df801,Voorgeschiedenis,16,False
custom_65e9a2877b978a6d166df801,Behandeling,11,False
custom_65e9a2877b978a6d166df801,Verloop,7,False
custom_65e9a2877b978a6d166df801,Binnen/buiten,13,False
custom_65e9a2877b978a6d166df801,Duur,4,False
custom_65e9a2877b978a6d166df801,Drinken,7,True
custom_65e9a2877b978a6d166df801,Kreupel,7,False
custom_65e9a2877b978a6d166df801,Algemene indruk,15,True
custom_65e9a2877b978a6d166df801,Temperatuur in �C,17,False
custom_65e9a2877b978a6d166df801,Voeding,7,False
custom_65e9a2877b978a6d166df801,Hoesten/niezen,14,False
custom_65e9a2877b978a6d166df801,Faeces,6,False
custom_65e9a2877b978a6d166df801,Buitenland,10,False
custom_65e9a2877b978a6d166df801,Ontvlooien,10,False
custom_65e9a2877b978a6d166df801,Probleemlijst,13,False
custom_65e9a2877b978a6d166df801,Intoxicatie,11,False
custom_65e9a2877b978a6d166df801,Afspraken met eigenaar,22,False
custom_65e9a2877b978a6d166df801,Pols kwaliteit,14,False
custom_65e9a2877b978a6d166df801,gebruiker,9,True
custom_65e9a2877b978a6d166df801,Type voeding/dieet,18,False
custom_65e9a2877b978a6d166df801,Opmerkingen,11,True
custom_65e9a2877b978a6d166df801,Urineren,8,False
custom_65e9a2877b978a6d166df801,Aanvullend onderzoek,20,False
custom_65e9df317b978a6d166e0441,Nog even nadenken hoe die het handigst erin staat,49,False
custom_65e9df317b978a6d166e0441,tijd,4,False
custom_65e9df317b978a6d166e0441,Stagering,9,False
custom_65e9df317b978a6d166e0441,stagering,9,False
custom_65e9df317b978a6d166e0441,substagering proteinurie,24,False
custom_65e9df317b978a6d166e0441,substagering bloeddruk,22,False
custom_65e9df317b978a6d166e0441,datum,5,True
custom_65e9df317b978a6d166e0441,Bloeddrukmeting,15,False
custom_65e9df317b978a6d166e0441,Turgor,6,False
custom_65e9df317b978a6d166e0441,zonder proteinurie (<0.2)borderline proteinurie (0.2-0.4)proteïnurie (>0.4)Onbekend,83,False
custom_65e9df317b978a6d166e0441,Huidige behandeling,19,False
custom_65e9df317b978a6d166e0441,Toelichting,11,False
custom_65e9df317b978a6d166e0441,Soortelijk gewicht,18,False
custom_65e9df317b978a6d166e0441,Substagering proteïnurie,24,False
custom_65e9df317b978a6d166e0441,Substagering bloeddruk,22,False
custom_65e9df317b978a6d166e0441,normotensie (<140)Pre-hypertensie (140-159)Hypertensie (160-179)Ernstige hypertensie (>180),91,False
custom_65e9df317b978a6d166e0441,Lichamelijk onderzoek,21,False
custom_65e9df317b978a6d166e0441,Sediment,8,False
custom_65e9df317b978a6d166e0441,multi option,12,False
custom_65e9df317b978a6d166e0441,gebruiker,9,True
custom_65e9df317b978a6d166e0441,UPC,3,False
custom_65f05f137b978a123334ff6f,Anamnese,8,True
custom_65f05f137b978a123334ff6f,"Zo ja, uitslag",14,False
custom_65f05f137b978a123334ff6f,tijd,4,False
custom_65f05f137b978a123334ff6f,"Zo ja, hoeveel (mmHg)",21,False
custom_65f05f137b978a123334ff6f,Huidige dosering medicatie,26,False
custom_65f05f137b978a123334ff6f,Bloeddruk gemeten?,18,False
custom_65f05f137b978a123334ff6f,Schildklier voelbaar?,21,False
custom_65f05f137b978a123334ff6f,Aanpassen medicatie?,20,False
custom_65f05f137b978a123334ff6f,Extra/ nieuwe medicatie nodig?,30,False
custom_65f05f137b978a123334ff6f,"Zo ja, nieuwe dosering?",23,False
custom_65f05f137b978a123334ff6f,Welke medicatie en dosering,27,False
custom_65f05f137b978a123334ff6f,Andere adviezen/opmerkingen?,28,False
custom_65f05f137b978a123334ff6f,gebruiker,9,True
custom_65f05f137b978a123334ff6f,Bloed geprikt?,14,False
custom_65f05f137b978a123334ff6f,datum,5,True
custom_65f05f137b978a123334ff6f,Gewicht,7,True
custom_65f05f817b978a123334ff77,Anamnese,8,True
custom_65f05f817b978a123334ff77,Lichamelijk onderzoek,21,False
custom_65f05f817b978a123334ff77,datum,5,True
custom_65f05f817b978a123334ff77,Huidige dosering medicatie,26,False
custom_65f05f817b978a123334ff77,Behandelplan,12,False
custom_65f05f817b978a123334ff77,Aanpassen medicatie?,20,False
custom_65f05f817b978a123334ff77,gebruiker,9,True
custom_65f05f817b978a123334ff77,Hoeveelheid bloeddruk (mmHg),28,False
custom_65f05f817b978a123334ff77,Wenst de eigenaar een herinnering?,34,False
custom_65f05f817b978a123334ff77,Laatste medicatie gift,22,False
custom_65f05f817b978a123334ff77,"Zo ja, nieuwe dosering:",23,False
custom_65f05fe67b978a123334ff90,tijd,4,False
custom_65f05fe67b978a123334ff90,"Zo ja, nieuwe dosering?",23,False
custom_65f05fe67b978a123334ff90,"Zo ja, Welke?",13,False
custom_65f05fe67b978a123334ff90,Huidige hoeveelheid insuline (IE),33,False
custom_65f05fe67b978a123334ff90,"Zo ja, Hoeveel?",15,False
custom_65f05fe67b978a123334ff90,Wenst de eigenaar een herinnering?,34,False
custom_65f05fe67b978a123334ff90,Behandelplan:,13,False
custom_65f05fe67b978a123334ff90,Laatste insuline gift,21,False
custom_65f05fe67b978a123334ff90,datum,5,True
custom_65f05fe67b978a123334ff90,Anamnese,8,True
custom_65f05fe67b978a123334ff90,Glucosewaarde (mmol/l),22,False
custom_65f05fe67b978a123334ff90,"Zo ja, hoeveel (mmHg)?",22,False
custom_65f05fe67b978a123334ff90,Afgevallen?,11,False
custom_65f05fe67b978a123334ff90,Lichamelijk onderzoek,21,False
custom_65f05fe67b978a123334ff90,Bloeddruk gemeten?,18,False
custom_65f05fe67b978a123334ff90,PU/PD?,6,False
custom_65f05fe67b978a123334ff90,Aanpassing insuline?,20,False
custom_65f05fe67b978a123334ff90,gebruiker,9,True
custom_65f05fe67b978a123334ff90,Dieetvoeding?,13,False
custom_65fa9ffd7b978a789d351c98,tijd,4,False
custom_65fa9ffd7b978a789d351c98,Ademhaling,10,False
custom_65fa9ffd7b978a789d351c98,Aanvulling gedrag,17,False
custom_65fa9ffd7b978a789d351c98,Aanvullende informatie,22,False
custom_65fa9ffd7b978a789d351c98,Toelichting slijmvliezen,24,False
custom_65fa9ffd7b978a789d351c98,Buikpalpatie,12,False
custom_65fa9ffd7b978a789d351c98,IHOSKA,6,False
custom_65fa9ffd7b978a789d351c98,Toelichting buikpalpatie,24,False
custom_65fa9ffd7b978a789d351c98,Toelichting Ademhaling,22,False
custom_65fa9ffd7b978a789d351c98,Toelichting Pols,16,False
custom_65fa9ffd7b978a789d351c98,Temperatuur,11,True
custom_65fa9ffd7b978a789d351c98,Lymfeklieren,12,True
custom_65fa9ffd7b978a789d351c98,NeutraalEnthousiastVoorzichtig/nieuwsgierigAngstig(Angst)AgressieAnders - zie opmerking,87,False
custom_65fa9ffd7b978a789d351c98,Toelichting HBH,15,False
custom_65fa9ffd7b978a789d351c98,Ziektegeschiedenis/huidige medicatie,36,False
custom_65fa9ffd7b978a789d351c98,datum,5,True
custom_65fa9ffd7b978a789d351c98,Pols,4,False
custom_65fa9ffd7b978a789d351c98,Anamnese,8,True
custom_65fa9ffd7b978a789d351c98,Vaccinatiestatus,16,False
custom_65fa9ffd7b978a789d351c98,Slijmvliezen,12,True
custom_65fa9ffd7b978a789d351c98,Turgor,6,False
custom_65fa9ffd7b978a789d351c98,Voeding,7,False
custom_65fa9ffd7b978a789d351c98,Ontworming,10,False
custom_65fa9ffd7b978a789d351c98,Gedrag,6,False
custom_65fa9ffd7b978a789d351c98,Gebit,5,True
custom_65fa9ffd7b978a789d351c98,Oren,4,True
custom_65fa9ffd7b978a789d351c98,Nagels,6,False
custom_65fa9ffd7b978a789d351c98,Toelichting gebit,17,False
custom_65fa9ffd7b978a789d351c98,Huid en vacht,13,False
custom_65fa9ffd7b978a789d351c98,BCS,3,False
custom_65fa9ffd7b978a789d351c98,Toelichting Slijmvliezen,24,False
custom_65fa9ffd7b978a789d351c98,gebruiker,9,True
custom_65fa9ffd7b978a789d351c98,Bewustzijnsniveau,17,False
custom_65fa9ffd7b978a789d351c98,Ontvlooiing,11,False
